Beschreibung,"Datum
           
           Zeit",File,ID,Ort,Sonstiges,URL,Veranstalter
Herbstsession der Eidgenössischen Räte (bis 26. September 2014),Fr 31.12.1999 14:30 Abgesagt,5083.html,5083,Parlamentsgebäude Palais du Parlement Bern,Links Die Bundesversammlung - Das Schweizer Parlament,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5083.html,Bundesversammlung
