Beschreibung,Datum,File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Staatsbesuch,Di 15.10.2013,4810.html,4810,Linda Shepard Kommunikationsbeauftragte/ Chargée de Communication / Communication officer Information EDA/ Information DFAE / FDFA Information Tel. +41 (0)79 544 48 16,_,Staatsbesuch des finnischen Präsidenten Sauli Niinistö vom 15. - 16.10.2013,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4810.html,Eidgenössisches Departement für auswärtige Angelegenheiten
