Beschreibung,"Datum
           
           Zeit",File,ID,Ort,URL,Veranstalter
Thema: Massnahmen zur Erleichterung der Bereinigung des Steuerstreits der Schweizer Banken mit den Vereinigten Staaten. Dringliches Bundesgesetz Beratung Beginn nicht vor 21:30 Uhr,Mo 10.06.2013 21:30,4688.html,4688,"Sitzungszimmer 3, Parlamentsgebäude Salle 3, Palais fédéral Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4688.html,WAK-S
