Beschreibung,Datum,File,ID,Ort,Sonstiges,TITLE,URL,Veranstalter
"Dmitrij A. Medwedew, Präsident der Russischen Föderation, und seine Gattin, Swetlana W. Medwedewa, werden am 21. und 22.09.2009 zu einem Staatsbesuch in der Schweiz weilen.",Di 22.09.2009,2293.html,2293,Bern,Links Spezialseite zum Staatsbesuch Medienkalender EDA,Staatsbesuch des russischen Präsidenten Dmitrij Medwedew,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2293.html,Eidgenössisches Departement für auswärtige Angelegenheiten
