"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
Do 08.05.2008 09:00 - 09:45,1214.html,1214,"Alex Piazza, Speranza 041 379 04 62","Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1214.html,Nationalrat Otto Ineichen
