Beschreibung,"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Thema: Tätigkeitsbericht 2014 der Finanzdelegation der eidgenössischen Räte,Di 31.03.2015 15:00,5564.html,5564,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",Medienkonferenz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5564.html,Finanzdelegation (FinDel)
