"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Sa 05.05.2007 11:30,424.html,424,"Hubert Zurkinden, Generalsekretär Grüne - Les Verts, Tel. 031 312 66 60",Kulturzentrum Union Basel,Delegiertenversammlung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-424.html,Grüne Schweiz
