Beschreibung,"Datum
           
           Zeit",File,ID,Ort,Sonstiges,TITLE,URL,Veranstalter
Wintersession der Eidgenössischen Räte (bis 13. Dezember 2013),Mo 25.11.2013 14:30,4672.html,4672,Parlamentsgebäude Palais du Parlement Bern,Links Die Bundesversammlung - Das Schweizer Parlament,Beginn der Session,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4672.html,Bundesversammlung
