Datum,File,ID,Ort,TITLE,URL,Veranstalter
Fr 03.11.2006,131.html,131,- Verona,Bundespräsident Leuenberger nimmt an der Verkehrsministerkonferenz in Verona teil,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-131.html,Generalsekretariat UVEK
