Beschreibung,Datum,File,ID,Ort,Sonstiges,URL,Veranstalter
"Publikation des Berichtes ""Ein zukunfts- und wachstumsorientiertes Steuersystem für die Schweiz - Analyse der Effizienz-, Verteilungs- und Wachstumswirkungen""; von Prof. Christian Keuschnigg. Publikation im Internet auf www.efd.admin.ch/berichte",Mi 10.10.2007,832.html,832,Bern,Links www.efd.admin.ch/berichte,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-832.html,Eidgenössische Steuerverwaltung
