Beschreibung,Datum,File,ID,Ort,Sonstiges,TITLE,URL,Veranstalter
Medienkonferenz des Bundesrates,Mi 13.01.2010,2165.html,2165,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",Links www.tv.admin.ch,Erste Bundesratssitzung 2010,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2165.html,Bundeskanzlei
