Beschreibung,Datum,File,ID,Ort,TITLE,URL,Veranstalter
Medienkonferenz des Bundesrates,Fr 21.12.2007,489.html,489,Medienzentrum Bern,Letzte Bundesratssitzung 2007,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-489.html,Bundeskanzlei
