Beschreibung,"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Themen: Verschiedene Doppelbesteuerungsabkommen Verschiedene Pa.Iv. zum Bankgeheimnis und Amtshilfe,Di 13.04.2010 17:30,2731.html,2731,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",Medienkonferenz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2731.html,WAK-N
