"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Sa 26.04.2008 12:30,929.html,929,Yverdon-les-Bains VD,Delegiertenversammlung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-929.html,Grüne Schweiz
