Beschreibung,Datum,File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Fototermine und Point de presse,Fr 12.04.2013,4589.html,4589,Linda Shepard Kommunikationsbeauftragte EDA/Chargée de communication DFAE Tel : +41 (0)79 544 48 16,-,"Offizieller Arbeitsbesuch von Herrn Sergej Lawrow, Aussenminister der Russischen Föderation",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4589.html,Eidgenössisches Departement für auswärtige Angelegenheiten
