"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Sa 27.06.2009 10:15,2107.html,2107,Hotel National Hirschengraben 24 3011 Bern,Delegiertenversammlung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2107.html,FDP Schweiz
