Beschreibung,"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Thema: Bürgerrechtsgesetz. Totalrevision,Do 21.02.2013 13:00,4524.html,4524,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",Point de presse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4524.html,SPK-N
