Beschreibung,Datum,File,ID,Ort,TITLE,URL,Veranstalter
Thema: Verschiedene Doppelbesteuerungsabkommen Beginn: nicht vor 16:30 Uhr,Mi 17.02.2010,2646.html,2646,"Medienzentrum Bundeshaus, kleiner Konferenzraum Centre de presse du Palais fédéral, petite salle de conférences Bern",Medienkonferenz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2646.html,APK-S
