Beschreibung,Datum,File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
"Das BAG lanciert, zusammen mit Akteuren aus der Lebensmittelindustrie, die Nationale Aktionsplattform Ernährung und Bewegung.",Do 04.05.2000 Abgesagt,2030.html,2030,"Mona Neidhart, BAG, Tel: 031 322 95 05","Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférence Bern",Ernährung und Bewegung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2030.html,Bundesamt für Gesundheit
