Beschreibung,Datum,File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Fototermine und Presseerklärungen,Fr 24.05.2013,4646.html,4646,Für inhaltliche Auskünfte/Pour des renseignements contextuels:: André Simonazzi Bundesratssprecher Tel: +41 (0)79 597 64 49 Für weitere Auskünfte betreffend Logistik und Organisation/Pour de plus amples informations sur la logistique et l’organisation: Linda Shepard Kommunikationsbeauftragte EDA Tel: +41 (0)79 544 48 16,-,"Offizieller Besuch von Herrn LI Keqiang, Ministerpräsident des Staatsrates der Volksrepublik China",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4646.html,"Eidgenössisches Departement für auswärtige Angelegenheiten und Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport und Eidgenössisches Departement für Wirtschaft, Bildung und Forschung"
