Beschreibung,"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
08.027 Militärgesetz und Bundesgesetz über die militärischen Informationssysteme. Änderung der Militärgesetzgebung (SiK) 08.024 Rüstungsprogramm 2008 (SiK) 08.060 Für ein Verbot von Kriegsmaterial-Exporten. Volksinitiative (SiK),Di 28.10.2008 14:30,1558.html,1558,Medienzentrum Bundeshaus 3003 Bern,SiK-N,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1558.html,Parlamentsdienste
