Beschreibung,Datum,File,ID,Ort,Sonstiges,TITLE,URL,Veranstalter
Medienkonferenz des Bundesrates,Mo 11.12.2006 Abgesagt,2494.html,2494,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",Links www.tv.admin.ch,Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2494.html,Bundeskanzlei
