Beschreibung,Datum,File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Staatsbesuch,Mi 15.04.2015,5588.html,5588,Eidgenössisches Departement für auswärtige Angelegenheiten EDA Département fédéral des affaires étrangères DFAE,3003 Bern,Staatsbesuch des französischen Staatspräsidenten François Hollande,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5588.html,Eidgenössisches Departement für auswärtige Angelegenheiten
