Beschreibung,Datum,File,ID,Ort,TITLE,URL,Veranstalter
-,Mi 17.04.2013,4600.html,4600,Bern,Keine Medienkonferenz zur Bundesratssitzung vom 16. April 2013,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4600.html,Der Bundesrat
