Datum,File,ID,Ort,TITLE,URL,Veranstalter
Mi 14.04.2010,2492.html,2492,Bern,Keine Medienkonferenz zur Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2492.html,Bundeskanzlei
