Datum,File,ID,Ort,TITLE,URL,Veranstalter
Mi 27.04.2011,3214.html,3214,Bern,Keine Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3214.html,Der Bundesrat
