Beschreibung,Datum,File,ID,Ort,Sonstiges,TITLE,URL,Veranstalter
-,Mi 19.10.2011,3521.html,3521,Bern,Links www.tv.admin.ch,Keine Medienkonferenz zur Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3521.html,Der Bundesrat
