"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Di 20.02.2007 10:15,220.html,220,"Colette Schneider, 041 870 97 81",Hotel Kreuz 3011 Bern,Bilanzmedienkonferenz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-220.html,Alpen-Initiative
