Beschreibung,Datum,File,ID,Ort,TITLE,URL,Veranstalter
"Eröffnungsreferat von Bundesrat Hans-Rudolf Merz zum Konferenzthema ""Shake up the status quo""",Do 03.05.2007,515.html,515,Thun,BR Merz am Swiss Economic Forum 2007,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-515.html,Eidgenössisches Finanzdepartement
