"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Di 25.11.2008 09:45,1605.html,1605,Pepo Hofstetter Alliance Sud Tel. 031/390 93 34,Hotel Kreuz 3011 Bern,Uno-Konferenz zur Entwicklungsfinanzierung in Doha,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1605.html,Alliance Sud
