"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,URL,Veranstalter
Mi 14.01.2009 14:50,1742.html,1742,Linda Shepard 079 544 48 16,Parlamentsgebäude 3003 Bern,"Attachments Programm (PDF, 17 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1742.html,Eidgenössisches Departement für auswärtige Angelegenheiten
