Beschreibung,Datum,File,ID,Ort,Sonstiges,TITLE,URL,Veranstalter
Point de presse,Fr 12.06.2009,2123.html,2123,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",Links Medienkonferenz vom 12. Juni 2009 Medienmitteilung vom 12. Juni 2009,Bundesrat Pascal Couchepin gibt seinen Rücktritt bekannt,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2123.html,Eidgenössisches Departement des Innern
