"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
Di 28.09.2010 16:00,3087.html,3087,"Nationalrat Fulvio Pelli, Präsident FDP.Die Liberalen, 079 230 02 03 Noé Blancpain, Kommunikationschef, 078 748 61 63","Medienzentrum Bundeshaus, kleiner Konferenzraum Centre de presse du Palais fédéral, petite salle de conférences Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3087.html,FDP.Die Liberalen
