Datum,File,ID,Ort,TITLE,URL,Veranstalter
Mi 19.05.2010,2506.html,2506,Bern,Keine Medienkonferenz zur Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2506.html,Bundeskanzlei
