Beschreibung,Datum,File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
"Medienkonferenz, Beginn um ca. 16:00 Uhr Anlässlich ihrer Sitzung vom 30. und 31. März 2011 treffen Mitglieder der Kommission für Verkehr und Fernmeldewesens des Nationalrats (KVF) eine Delegation des Ausschusses für Verkehr-, Bau und Stadtentwicklung des Deutschen Bundestages.",Do 31.03.2011,3430.html,3430,Kommissionspräsident Nationalrat Max Binder 079 215 84 42 Kommissionssekretär Stefan Senn 031 323 30 11,"Primecenter 1, Zimmer 6 Flughafen Zürich",KVF-Mitglieder treffen deutsche Amtskollegen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3430.html,KVF-N
