"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
Mo 21.04.2008 10:00,1171.html,1171,"SP Schweiz / PS Suisse Peter Lauener, 079 650 12 34","Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1171.html,Überparteiliches Komitee gegen die Zweiklassenmedizin
