Beschreibung,"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Herbstsession der Eidg. Räte (bis 5. Oktober 2007),Mo 17.09.2007 14:30,494.html,494,Parlamentsgebäude 3003 Bern,Beginn der Session,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-494.html,BVers/AF
