"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Fr 03.11.2006 16:30,138.html,138,Kleiner Konferenzraum Bern,Medienkonferenz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-138.html,RK/CAJ-N
