"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
Do 04.11.2010 09:45,3181.html,3181,Roland Meier Mediensprecher EFD / Responsable de l’information DFF 031 322 60 86,Bernerhof Bundesgasse 3 Bern,"Attachments Einladung an die Fotografen (PDF, 28 kB)",Fototermin zur Unterzeichnung des revidierten Doppelbesteuerungsabkommens mit Griechenland,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3181.html,Eidgenössisches Finanzdepartement
