"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
So 31.12.2006 00:00 Abgesagt,296.html,296,Polit-Forum Käfigturm xxx,xxx,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-296.html,xxx
