"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Mo 02.07.2007 17:30,618.html,618,Haus zum Schlossgarten Aarau,Point de presse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-618.html,Finanzdelegation (FinDel)
