"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
So 31.12.2006 10:30 Abgesagt,1436.html,1436,"Jean-Yves Gentil, PS Suisse 079 672 06 42","Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1436.html,SP Schweiz
