"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,URL,Veranstalter
Mi 12.01.2011 15:00 - 16:00,3307.html,3307,Information EDA Linda Shepard Kommunikationsbeauftragte EDA 079 544 48 16,Parlamentsgebäude 3003 Bern,"Attachments Medieneinladung und-programm (PDF, 29 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3307.html,Eidgenössisches Departement für auswärtige Angelegenheiten
