"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Sa 28.06.2008 10:15,1303.html,1303,Stadttheater Olten Froburgstrasse 5 4600 Olten,Delegiertenversammlung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1303.html,FDP Schweiz
