Datum,File,ID,Ort,TITLE,URL,Veranstalter
Do 05.07.2007,629.html,629,__,Ausflug der Bundeshaus-Journalistinnen und -Journalisten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-629.html,VBJ
