"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Mo 26.03.2007 14:30 - 15:30,386.html,386,"Roman Jäggi, SVP-Pressesprecher",Medienzentrum Bundeshaus 3003 Bern,IV-Finanzierung: Eine Auslegeordnung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-386.html,SVP Schweiz
