Beschreibung,Datum,File,ID,Ort,Sonstiges,TITLE,URL,Veranstalter
"10h55 Fototermin (am Eingang, aussen) 11h00 Fototermin (Pool) 12h15 Point de presse",Di 16.06.2009,2121.html,2121,Landgut Lohn Domaine du Lohn 3122 Kehrsatz,Links Medienmitteilung vom 11 Juni 2009 Medienprogramm Mosambik Schweiz – Mosambik: 30 Jahre bilaterale Zusammenarbeit von 1979 bis 2009,"Offizieller Arbeitsbesuch S.E. Armando Emilio Guebuza, Präsident der Republik Mosambik",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2121.html,Eidg. Departement Volkswirtschaftsdepartement (EVD) und Eidgenössisches Departement für auswärtige Angelegenheiten (EDA)
