"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Fr 13.10.2006 10:00,116.html,116,Konferenzsaal Bern,Heerestage 2006,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-116.html,Generalsekretariat VBS
