Beschreibung,Datum,File,ID,Ort,Sonstiges,URL,Veranstalter
-,Fr 08.11.2013,4881.html,4881,Bern,Links Medienmitteilung vom 5. November 2013,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4881.html,Der Bundesrat
