Datum,File,ID,Ort,TITLE,URL,Veranstalter
Mi 10.10.2007,549.html,549,Bern,Keine Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-549.html,Bundeskanzlei
