Beschreibung,Datum,File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
-,Di 20.05.2014,5142.html,5142,"Linda Shepard, Kommunikationsbeauftragte Information EDA, Tel.: +41 (0)79 544 48 16 Isabelle Wüthrich, Information EDA, Tel. +41 (0)79 513 27 04",Bern,"Staatsbesuch in der Schweiz von S.E. Herr Giorgio Napolitano, Präsident der Republik Italien und Frau Clio Napolitano",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5142.html,Eidgenössisches Departement für auswärtige Angelegenheiten
