Beschreibung,Datum,File,ID,Kontakt,Ort,Sonstiges,URL,Veranstalter
Weitere Details und Medieneinladung folgen Anfang Januar,Mo 18.01.2010,2522.html,2522,Sebastian Hueber Stv Chef Kommunikation VBS 031 324 88 75,Bahnhof Bern-Brünnen Place Gilberte de Courgenay; 3027 Raum Bern,"Attachments Einladung (PDF, 32 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2522.html,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport"
