Beschreibung,"Datum
           
           Zeit",File,ID,Ort,Sonstiges,TITLE,URL,Veranstalter
Medienkonferenz des Bundesrates,Mi 16.12.2009 14:00,2009.html,2009,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",Links www.tv.admin.ch,Letzte Bundesratssitzung 2009,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2009.html,Bundeskanzlei
