"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
Fr 23.10.2009 09:30 - 12:00,2358.html,2358,"Felix Endrich, Leiter Kommunikation NDB / Chef Communication SRC 031 322 51 01",Dienst für Analyse und Prävention DAP Service d'analyse et de prévention SAP Bolligenstrasse 56 3006 Bern,"Attachments Einladung an die Medien (PDF, 24 kB)",Infotag: Informatisiertes Staatsschutz-Informations-System (ISIS),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2358.html,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport"
