Beschreibung,Datum,File,ID,Ort,TITLE,URL,Veranstalter
-,Mi 05.02.2014,4777.html,4777,Bern,Keine Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4777.html,Der Bundesrat
