"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Do 20.11.2008 15:00,1496.html,1496,Medienzentrum Bundeshaus 3003 Bern,Flugsicherung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1496.html,Bundesamt für Zivilluftfahrt
