Datum,File,ID,Ort,TITLE,URL,Veranstalter
Fr 20.06.2008,1315.html,1315,Baden,Rede von Bundesrat Hans-Rudolf Merz am Tag des Familienunternehmens der Vereinigung der privaten Aktiengesellschaften VPAG,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1315.html,Eidgenössisches Finanzdepartement
