Beschreibung,Datum,File,ID,Ort,TITLE,URL,Veranstalter
Medienkonferenz des Bundesrates,Mi 20.08.2008,1112.html,1112,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférence Bern",Erste Bundesratssitzung nach der Sommerpause,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1112.html,Bundeskanzlei
