Beschreibung,Datum,File,ID,Ort,TITLE,URL,Veranstalter
-,Mi 28.10.2015,5640.html,5640,Bern,Keine Medienkonferenz zur Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5640.html,Der Bundesrat
