Beschreibung,Datum,File,ID,Ort,Sonstiges,TITLE,URL,Veranstalter
Sondersession vom 02.05.2011 bis 04.05.2012,Mi 02.05.2012,3927.html,3927,Parlamentsgebäude Palais du Parlement Palazzo del Parlamento Bern,Links Die Bundesversammlung - Das Schweizer Parlament,Sondersession,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3927.html,Bundesversammlung
