Beschreibung,"Datum
           
           Zeit",File,ID,Ort,Sonstiges,URL,Veranstalter
Thema: Tätigkeitsbericht 2013 der Finanzdelegation der eidgenössischen Räte Zum gleichen Thema wird um 11.00 Uhr eine Medienmitteilung veröffentlicht.,Fr 04.04.2014 11:15,5075.html,5075,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern","Attachments Einladung an die Medien / Invitation aux médias (PDF, 14 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5075.html,Finanzdelegation (FinDel)
