Beschreibung,Datum,File,ID,Ort,TITLE,URL,Veranstalter
-,Do 03.07.2014,5146.html,5146,-,Ausflug der Bundeshaus-Journalistinnen und -Journalisten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5146.html,VBJ
