Beschreibung,"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Eröffnung der BASELWORLD Weltmesse für Uhren und Schmuck - Ansprache von Bundesrat Hans-Rudolf Merz.,Do 12.04.2007 10:30,440.html,440,Basel,BR Merz an der BASELWORLD,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-440.html,Eidgenössisches Finanzdepartement
