Beschreibung,Datum,File,ID,Ort,TITLE,URL,Veranstalter
Rede von Bundespräsident Hans-Rudolf Merz an der Feier zum 80jährigen Jubiläum des Zürcher Zoo.,Sa 31.01.2009,1776.html,1776,Zürich,80 Jahre Zoo Zürich,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1776.html,Eidgenössisches Finanzdepartement
